images/0005f7aaab2800f6170c399693a96917.png,images/000920ad0b612851f8e01bcc880d9b3d.png,images/001c62abd11fa4b57bf7a6c603a11bb9.png,images/003046e27c8ead3e3db155780dc5498e.png,images/0032bfa835ce0f43a92ae0bbab6871cb.png,images/00d7ec94436e3a1416a3b302914957d3.png
-0.06669992,-0.41013062,0.06292186,0.4153407,0.128385,0.38302198
0.056169987,-0.27711916,0.24789867,0.23439145,0.90611905,-0.24676268
0.23864044,0.24617825,0.033680573,0.08806267,-0.056995068,-0.6100653
1.1906093,0.7057811,-0.17148152,0.15792064,0.36667076,0.24538691
-0.0649353,-0.19563897,-0.02692166,0.06946933,0.19661371,0.071270324
-0.265573,0.12521207,1.026549,0.45920375,0.366196,0.6039003
0.60046965,0.49032846,0.8269432,0.7019498,0.7468341,0.45258218
-0.4602097,-0.427233,-0.31076002,-0.6457667,-0.38242018,-0.803429
0.20133227,0.9865047,0.62631875,-0.07960869,0.6750164,0.73650444
1.0437642,0.15348522,0.71038747,0.19611539,0.30122796,0.23688538
0.6670023,0.45339334,-0.098350905,0.26484078,0.7669369,0.010304197
0.1593463,0.276832,-0.16255514,0.43731606,-0.047163323,0.017770005
0.6014304,0.8655503,1.1373249,1.1632589,0.8407289,0.18462166
0.6134691,0.7480779,0.105327606,0.7380326,0.40383878,-0.6698629
-1.1414571,-1.1184123,-1.0750023,-1.0455062,-0.29243413,-0.75642604
-0.3166112,-0.33750984,-0.9549047,-0.5479022,-0.8421414,-0.6238777
-1.2312317,-0.3241587,0.6278755,0.5540803,0.42026752,0.12707871
-0.12575017,0.12170322,-1.3743094,-0.28244212,-0.6312265,0.45559812
-0.7909722,-0.303694,0.23977292,-0.65827906,-0.214814,-0.20985413
-0.45524627,-0.5324933,-0.5815364,-0.53972286,-0.38777786,0.54192483
-0.47841072,-0.51587707,-0.13905983,-0.64706606,-0.13649754,-0.49111968
0.43330675,0.34849638,-0.4279239,0.452476,-0.43964836,0.69500494
0.53497565,0.43595752,0.89148235,0.02244239,0.7435841,0.28653947
0.26780805,0.10726325,-0.260887,0.14399542,-0.013744092,0.11333506
-0.8419136,-0.7549347,-0.61212367,-0.86238956,-0.9577572,-0.61996156
-0.63761926,-0.12455228,-0.60214454,0.19194554,0.005410974,0.5077422
0.1116803,0.14987902,-0.069171205,-0.0511958,0.17544861,-0.13444525
0.26288626,-0.073166564,-0.0016268054,-0.20771009,0.27086282,-0.8153031
0.18810578,-0.9607686,-0.59915656,-0.33288544,-0.046107072,0.09197722
1.0010182,-0.20252939,0.18032789,0.4290655,0.59197795,0.7151358
0.23735765,0.029549573,-0.19176483,0.09260574,0.24893469,0.13510905
-0.054632418,-0.111170284,0.024764162,-0.092077546,-0.6391578,-0.42155364
-0.24126887,-0.40964314,-0.29812697,-0.4194106,0.1991566,0.15450275
0.6866461,1.069955,0.32329288,0.50111395,0.41914657,0.062333327
0.30248946,0.205357,-0.061595574,-0.19843265,0.36456347,-0.3415544
-0.29949087,-0.43133888,-0.27423498,-0.5221997,-0.66957545,-0.7892315
-0.19992761,-0.09032043,0.26206923,-0.62414587,0.24491186,-0.27144274
0.26526007,-0.065106206,-0.30572012,0.74850965,0.071040325,0.20934269
-1.0156906,-1.5852638,-0.21999544,-1.2668527,-0.68093306,0.2246328
-0.47226423,-0.6087787,-0.7178334,-0.5356996,-0.6032282,0.6037458
-0.2649825,-0.31590238,0.31597596,-0.070194006,0.11299391,-0.33554178
-0.090792425,-0.18385497,0.08038183,-0.08061584,0.023145398,-0.051980168
-0.10187775,-0.12469383,-0.17444141,-0.055397555,-0.24822412,0.33304277
1.0044243,0.76807696,-0.7252044,1.0876989,0.5393224,0.39117113
-0.14560883,0.37414968,-0.23544335,-0.23405969,-0.13036212,-0.10439681
0.1549215,0.28990364,-0.83275527,0.22878593,-0.31120786,0.44869635
0.18465593,-1.1044132,0.16929138,-1.124768,0.0046073906,0.19576173
-0.987364,-0.6638415,-0.26529756,-0.89962745,-0.7610277,0.17824833
-0.8646341,-0.8998358,-0.051492848,-0.503121,-0.87764966,-0.27978837
0.16146892,-0.05321247,0.19467941,-0.68432766,0.3003666,-0.21479665
0.3166404,-0.23828357,-0.014962151,0.5297673,0.15749216,0.09743745
0.09804673,0.5672558,-0.25070477,-0.85922486,-0.10022518,1.224166
-0.29716662,-0.325369,-0.56381285,-0.6038433,-0.3762455,-0.8159445
0.34237576,0.2675506,0.38589844,-0.14724562,0.85682636,-0.78185433
-0.008602035,-0.17844823,-0.06186574,0.047364965,-0.20158543,-0.026163315
-0.17684925,-0.25524214,-0.6969599,-0.010145008,-0.76447064,0.24945505
-0.6654526,-0.8995259,-0.54285926,-1.1283597,-0.7360892,0.30625358
0.46209586,0.7651716,0.12276301,0.20793283,-0.5407467,-0.15903632
0.1781898,0.14645357,0.1309937,0.66734344,-0.19414933,-0.47581106
0.12471955,0.3405249,-5.349615e-05,0.2029237,0.25754037,0.12701038
-0.92852587,-1.0918059,-0.12520422,-0.11444466,0.43310207,-0.18581559
0.71950406,0.013464162,0.26076978,0.21847804,0.43244368,0.15776518
0.09138889,0.5999207,0.12663384,0.58525604,-0.20976657,-0.08387989
-0.4917199,-0.20025165,0.020987125,0.007687968,-0.24702448,0.10525116
0.48596084,0.0551929,-0.39102778,0.0033232172,-0.6848227,0.5320638
-0.20990247,-0.7192845,-0.22430797,-0.68227845,-1.2751883,-0.21505316
-0.12126805,-0.48385957,-0.6062379,-0.6221696,-0.5826782,0.20728916
0.10805491,-0.22218154,0.0607056,-0.023084905,0.59739083,0.41130182
1.3653853,1.3832064,0.7889972,1.2143695,0.8130155,0.62797165
-0.61682737,-0.54530346,-0.3404154,-0.48937613,-0.29628822,0.9940983
0.33115602,0.59163433,0.3054594,0.070612945,0.24712218,0.14785726
0.17732298,0.36514905,1.11321,0.6354902,0.40008345,0.11533278
0.3842691,0.12888111,0.4542669,0.17987263,0.3173803,0.4446724
-0.57238156,-1.1133859,-0.03560584,-0.58322936,-0.35163355,-0.34025177
-0.54558915,-1.2983042,-0.12629446,-1.3475627,-0.43805006,0.23164372
-0.3053381,0.13710313,0.35387734,-0.31657562,0.12576225,-0.4199628
-0.29687867,-0.8427105,-0.4594355,-0.38588127,-0.26520437,0.11361156
0.46434203,-0.41545632,0.64804226,0.05116096,0.16489935,0.142823
0.46763548,1.4036297,-0.063221656,1.077683,0.47837254,0.047085863
0.08912443,-0.19223423,0.12672175,-0.15243581,-0.05865514,0.06315193
0.8537614,0.9680195,0.523956,1.2316269,0.6709935,-0.5669948
0.763693,0.9926268,0.6424233,0.7109213,1.0990719,0.60664636
-0.19255331,-0.5926621,0.9470342,-0.042165376,-0.11765395,-0.090297714
0.27750906,-0.16354422,0.23554309,-0.056405857,0.8461371,0.3200071
0.21399537,0.3310175,0.15062764,0.122788705,0.07898937,-0.050162483
-0.024266316,-0.26284626,-0.05140901,0.045241997,-0.03417111,0.42046446
0.399416,0.8481677,0.57651013,0.38699874,-0.01862835,0.2114602
-0.6572053,-0.4793516,-0.6804085,-0.20696577,-0.78958917,-0.35700116
0.07604918,0.44000435,0.3016091,0.3299763,-0.18102469,0.03236429
-0.035425797,-0.02488551,-0.12952657,-0.16450451,-0.009842463,-0.20174043
-0.23077062,-0.4443113,-0.2619056,-0.11916051,-0.37070447,-0.88718414
0.100030646,0.41194102,-0.56308436,-0.10956434,-0.4456306,-0.086989455
0.27647293,0.38945845,0.64437634,0.043529756,0.15137552,0.4733932
0.07594259,0.4891386,-0.59360385,0.72588927,0.46648738,0.75308144
0.1286029,-0.2072151,-0.6658941,-0.09922895,-0.44144088,0.32472554
0.42301205,0.76742005,0.37647372,0.14013852,0.71485573,-0.68744016
0.41298845,0.6430351,0.19253784,0.66538614,0.15091556,0.8435161
0.99686384,1.3464507,0.5141064,0.59482825,0.389769,-0.03759823
-0.0036736424,-0.2758946,0.11130684,-0.051412452,-0.0025759488,0.4820506
-0.48941424,-0.28239912,-0.31928542,-0.13732563,-0.002335716,-0.22795027
0.58330834,1.1778783,0.47646663,0.09986273,0.16911505,0.5416035
0.67335683,0.5872142,-0.75717324,-0.105286494,0.09293718,0.09891232
0.6703212,0.53114057,-0.13190351,0.40886444,-0.7137083,0.4656042
-0.25653568,0.20590095,-0.26612577,0.15273266,-0.24411528,0.023595238
0.24175367,0.49694914,0.14132154,0.09555129,-0.5322008,-0.26956403
0.1394876,0.59633744,-0.09190563,0.6979879,0.45285845,-0.07187655
0.629399,1.260744,0.01192781,0.050809413,0.1868401,0.66667044
-0.46679768,0.254454,-0.07605839,0.050904546,-0.06145989,-0.30201244
-0.5029603,0.26811096,0.20263267,0.22050065,0.049506243,-0.13194633
-0.6105944,-0.7636104,-0.6652369,-1.6140486,-0.38023907,-0.15059242
-0.8006002,-0.8696078,0.42667234,-0.3672794,-0.018500473,-0.37948644
-0.417486,-0.34922013,0.13640945,-0.3237901,-0.3257391,0.5515629
0.1331175,0.5751684,0.36975583,0.21039179,0.28512147,-0.09507583
-1.3550038,-0.9152191,-0.49866238,-1.3079513,-0.7968081,-0.53376937
-0.3932545,0.6404756,-0.6389891,-0.1667606,-0.1259988,-0.84536254
0.14096446,0.6011842,0.3371774,0.6901849,-0.033449706,-0.29680768
0.3724046,0.3507756,-0.23051341,0.31207684,-0.30279705,-0.11856262
-0.5537046,-0.70132,-0.25456816,-0.5470427,-0.28112748,-0.41028237
0.10263253,-0.76922476,-0.1108298,-0.35852668,0.30431223,0.3441518
0.7818126,1.0251755,0.0061853006,0.7651939,-0.12593955,0.23559386
-0.4277999,-0.20123906,-0.20038095,-0.86061794,-0.43940523,-1.1490086
0.37481695,0.26016,0.44216347,0.54697466,0.34555808,0.35516283
0.1659452,0.0462504,0.1546235,-0.2816843,0.036560588,-0.22943896
0.65507436,0.6439184,0.6606877,0.7062392,0.59187365,-0.21687268
-0.5115612,-0.29448533,-0.40998712,-0.0108015565,-0.89158034,0.4687919
-1.4887903,-0.96772444,-0.12114093,-0.75518775,-0.55155355,-0.28406203
-0.45986408,-0.6061298,0.03538712,-0.07633948,-0.07795928,-0.16617545
0.31347924,0.5433517,-0.34919035,-0.5600302,-0.49271184,-0.49035808
0.98924005,0.48306423,0.44405064,0.7046049,0.87224954,0.38987315
0.3979173,0.1853304,-0.13545279,0.31713644,0.36252812,0.18691026
-0.013797813,-0.27975717,0.81375855,-0.10324986,0.20497881,0.4189898
-0.34920418,-0.51266235,0.29050967,-0.6154508,-0.30230153,0.30179492
-0.53582656,-1.1056786,0.23228234,-0.18827395,0.15829703,-0.8945983
-0.32894003,-0.6991404,-0.208355,-0.7190341,-0.500903,-0.12060016
0.17795923,0.35595047,0.17936926,0.14771397,0.20857061,0.13357116
0.66392565,0.52448195,-0.34188637,0.13672462,-0.10764274,-0.110120654
0.57728714,-0.14816323,-0.18321721,0.24981551,0.44712266,-0.42976516
-0.024789691,0.32044977,-0.53893375,0.51336384,-0.067955784,0.2059479
0.35636535,0.30446166,0.31253314,0.8468869,0.20503524,0.5088218
-0.08354925,-0.6106656,0.4568164,-0.37251258,0.74209535,-0.2711876
0.35962796,0.25503606,0.53043634,0.2180639,-0.2711007,0.32709804
0.40928423,0.6688719,-0.036429033,0.2693935,0.45541888,0.24679369
0.5898528,0.8921057,0.39422366,0.7141384,0.8890988,-0.36938167
-0.0035429583,0.052018248,0.14205012,0.28379244,0.0017011269,0.0979079
0.51996917,0.356482,-0.10030668,0.42165884,0.0947155,0.68835986
0.18248321,-0.29446712,-0.23915392,-0.21088602,-0.1860588,0.06907919
0.06861462,-0.25568774,0.6191628,0.15836328,0.29895148,0.589493
-0.17732123,-1.2364373,-0.48577926,-1.0094072,-0.18213923,0.27854884
-0.13145138,-0.16068149,-0.1842835,0.53059876,0.5858596,-0.19677722
0.9122866,1.4109045,0.39988458,0.4406041,0.4117713,0.14877586
0.16666779,0.17349432,-0.3871117,-0.19608127,-0.31833225,0.6621272
-0.2134221,0.04157435,-0.5480009,-0.22390588,-0.36302567,-0.35902354
-0.98238105,-1.3691314,-0.3451937,-0.85700524,-0.5415078,0.07765123
0.078902826,0.6085275,0.30887702,0.38074365,0.88351077,0.47897997
-0.21431305,0.6535499,0.3291147,0.42721865,-0.16055335,0.47140768
0.19918472,0.41670665,0.7015451,-0.013502436,0.36383545,0.2763403
0.26655647,0.22278827,0.26793092,0.3209882,0.22740692,0.4946984
0.1485245,0.006527073,-0.107065864,-0.37567794,-0.50429213,0.17233151
0.54373926,0.69509554,0.24823824,0.11837707,0.113747954,-0.116806336
0.13513808,0.020032005,-0.22737998,0.022435633,0.5196484,0.19950701
-0.48267132,-0.20972146,0.09809241,0.27909175,-0.027729383,-0.19180547
-0.8656815,-1.182776,-0.4330121,-0.47396594,-0.31812093,-0.3195899
0.48434776,0.8144519,-0.15292749,0.3988802,0.28629386,0.20021239
-0.28380018,0.88737017,0.29530838,0.44984913,0.19219415,-0.32158267
-0.24303403,-0.09887968,-0.11950507,-0.18715279,-0.27134264,-0.27813855
0.07260699,-0.13689859,0.118939854,-0.23233265,-0.52001756,-0.23019917
-0.016337173,-0.17049482,-0.9879596,-0.19904235,-0.3465601,0.4417061
-0.7601088,-0.0026493226,-0.14362326,-0.21757463,-0.11219108,-0.3342188
-0.4356883,-0.5668603,-0.5586617,-0.73288625,-0.31292868,0.13666187
-0.7732977,-0.87291247,1.2813613,0.004456387,0.8182024,-0.05588637
1.1307094,0.32118502,0.33391407,0.7734466,0.4726173,0.36400226
0.38045186,-0.09762637,0.1223211,0.36874667,0.5351705,0.4293421
-0.52646756,-0.954418,-0.9010781,-0.80261946,-0.3342649,0.58317107
-0.22642827,0.695596,0.35146967,0.6414804,0.582727,-0.60476637
-0.18427096,-0.37825212,0.04693253,-0.56877553,-0.43501863,0.21228813
0.07000046,-0.29346567,-0.046634935,0.17026618,-0.018853363,-0.6634368
0.9847698,1.1119124,-0.23592877,0.59093523,0.2843354,0.4195691
-0.2650339,0.09740706,0.18432912,-0.6169942,0.10723121,0.09591235
0.03261561,0.13256747,-0.13991329,-0.091406904,0.22815058,-0.067381054
-0.38049448,-0.31291655,0.71036965,-0.20158006,0.27039686,-0.006201112
-0.7142832,-0.89170074,-0.68053514,-0.7376736,-0.6404047,-0.6072028
0.61045885,0.41349182,0.4064733,0.8476812,0.5595813,0.27735615
0.031093106,-0.4309795,-0.71595514,-0.6162065,-0.720034,0.24235223
0.11891081,0.21489128,0.11125316,0.20373489,-0.22203702,0.15866567
0.24467234,0.34355202,0.03204395,0.27066007,0.16660064,0.6439674
-1.2180759,-1.678808,-1.2851063,-1.3442426,-1.2303433,0.28200945
1.3039318,0.59190935,-0.29773867,0.5202167,-0.7656339,0.59505224
-0.38851154,-0.42497876,0.18268315,-0.51164246,0.13636228,-0.040495757
0.45917326,0.45227966,-0.16052866,0.17088561,0.09621665,-0.09446138
0.82286996,0.08092244,0.28691792,0.82124764,0.20728567,-0.16201323
0.06096252,0.0063617215,0.6227114,0.40816694,0.21265854,-0.19941777
0.41843182,1.2407619,-0.13327369,0.37358215,0.28939733,0.12832208
-0.73276806,-0.96250284,-0.5581926,-0.6094994,-0.21211496,-0.22447415
-0.38787585,-1.1584737,-0.07618309,-1.0418456,-0.75413334,0.0067156507
-0.5328181,-0.5639955,-0.01154563,-0.530892,-0.3688338,-0.0040449128
0.04792943,-0.059991557,0.55363053,-0.04537109,0.60333884,-0.3094144
-0.21604726,-0.05845745,-0.07652181,-0.6767339,-0.6002597,0.4063131
-1.185236,-0.9794142,-0.33244315,-1.039856,-0.116999835,0.5876651
-0.2227591,-1.0456232,0.123343445,-0.7118792,-0.08186831,-0.2571912
-0.0515299,-0.16762114,0.10723911,0.051782195,0.049604528,-0.030634532
-0.5117602,-0.8974498,-0.06502874,-0.42916,-0.7531597,0.23923194
0.5222102,0.4208852,1.0727928,0.7176392,0.10627129,0.791155
-0.14934647,-0.62012225,-0.68435615,-0.307553,-0.4955382,0.35100123
-0.6559278,-0.3416837,-0.08609856,-0.6068865,-0.2882168,-0.63135546
-0.7498161,-0.8786629,0.1480759,-0.3646656,0.07103114,-0.41932508
-0.4377028,0.10950195,-0.13928045,-0.17739321,0.2510086,-0.41867885
-0.22220908,0.17920184,-0.2255243,-0.05134553,-0.25968668,-0.28168505
-0.9182459,-0.77181566,-0.31003863,-0.42164305,-0.6888808,-0.3752575
0.83129615,0.42570025,0.76287085,0.70448655,0.49605033,-0.5575522
-0.49918696,-0.8578851,-0.57653487,-0.78483945,-0.62094957,-0.1493838
0.62515354,0.31005567,1.144072,0.15982999,0.10565314,0.18903731
0.68127066,0.13566455,0.010381577,0.24357793,0.42245975,0.7776836
0.23616038,-0.13528384,0.22890912,-0.29919612,0.29371497,0.3973662
-0.56805164,-0.042588647,-0.08087905,-0.54450184,-0.7484058,-0.033473734
0.04849851,-0.012311625,0.7294825,0.62077016,0.017275201,-0.19764644
-0.5179521,-0.3315519,-0.62589204,-0.6187519,-0.6269198,-0.57071525
-0.19295713,0.027123427,0.7344473,-0.19008535,0.43404955,-0.14458956
0.29216474,0.52161777,0.49482358,0.24615742,0.525926,0.013085448
0.03267756,0.6307818,0.52455574,0.8976004,0.5473229,0.784942
0.17105338,0.059283238,0.22425379,0.24126527,0.24957879,0.5912828
-0.16303505,-0.05108276,-0.007015618,-0.5046183,0.35802782,-0.45939058
-0.01109922,-0.73080796,-0.3875324,-0.67045146,-0.2370423,0.6717473
-0.1578621,0.20553954,0.7540193,-0.038410284,-0.10106737,-0.22946265
-0.03247047,0.06014986,0.007940432,0.26802945,-0.0996127,-0.0858507
0.21479276,0.35873893,0.75169253,1.0926535,0.19163561,-0.24421543
-0.30384186,0.050618634,-0.19896215,-0.20689836,0.12848522,0.291897
-0.31881,-0.5008295,-0.16437903,-0.29987603,0.11021322,-0.0983039
-0.08012599,0.7024054,0.16452986,0.43028468,0.0064708376,-0.2527445
0.11179418,-0.32175282,0.33869198,-0.081863,0.23368566,-0.3437335
-0.3943431,-0.5328541,0.07415478,-0.40932995,0.20917235,0.05031158
0.6951116,0.56215775,0.72728175,0.80203915,0.381622,0.20394911
0.033765938,0.13025285,-0.51999086,0.1630755,-0.28765485,0.20637515
0.3221768,0.8882569,0.7945017,0.705272,-0.18524829,0.5947435
0.09825714,-0.1840516,0.877182,0.4817537,0.4416599,0.6196535
0.23956135,-0.40309328,-0.01796871,0.37862396,0.3235434,0.19303164
0.881393,1.341685,0.6471252,1.1275655,0.09875203,0.3940274
-1.0125439,-0.17679004,-1.138249,-0.050806142,-0.448595,-1.1058
-0.11285948,0.074599005,-0.6064211,-0.3196267,-0.71671367,0.40612432
-0.73772466,-0.5077176,-0.03453284,-0.17465198,-0.3728594,0.5440377
0.433721,-0.047144324,-0.059046604,0.013995385,0.49223903,0.8003016
0.28491575,0.24786487,0.1821565,-0.3931187,0.342618,0.12365105
-0.08898306,0.13451844,0.08914377,0.047118,0.10217019,0.45474902
0.1532679,0.6815318,0.25105515,0.61206484,-0.20537199,-0.3551757
0.71468765,0.5599434,0.98629254,0.39337382,0.14886631,-0.0057497513
0.83745617,0.6293555,0.6399662,0.6162195,0.476718,0.20801342
-0.41011864,-0.05278132,0.3952724,-0.2617676,-0.137205,0.25052324
-0.362705,-0.8402465,-0.25974506,-0.7201028,-0.61674327,0.25148284
0.45442593,0.11268915,0.7105073,0.14073643,0.8276668,0.09394606
-0.07574783,0.08170669,0.2822278,0.19000538,-0.1791234,0.33630478
0.48681507,-0.9068473,-0.2594452,-0.1100325,0.4281639,0.45411095
0.49989924,0.1399709,-0.238892,0.18351553,0.80528057,0.19982004
0.14729838,-0.16945428,0.42761406,0.017830335,-0.44908917,0.30650982
0.85300845,0.084307194,0.12890382,0.38471106,0.4866277,0.82779425
-0.7389124,-0.73130524,-0.32531348,0.11548783,0.17412388,0.18490812
0.32286388,0.70206743,-0.26324844,0.33150533,-0.08574942,0.43972406
-0.21893422,-0.22706336,0.14522325,0.07173243,0.24017711,-0.4770376
0.11982314,-0.2507178,0.2356714,0.07773842,0.22976646,-0.059112452
0.05516803,-0.027246047,-0.093822464,0.6426477,0.44274446,0.122517295
0.62692624,0.84219694,1.0824401,0.9106932,0.25515562,-0.331541
0.8349798,0.26525855,0.124741636,0.50762844,0.5454866,0.77369833
0.5254767,0.37219346,-0.032998253,0.64273244,0.062083334,-0.2552033
0.8625489,0.1991476,-0.35010037,-0.1413958,-0.79492986,0.46320274
-1.4642417,-1.5893548,-0.5129705,-0.6853748,-0.4420634,0.21864688
-0.5194263,-0.075408034,-0.13474606,0.043742754,0.2581616,-0.21222447
-0.34558886,-0.3355125,0.09846852,-0.111046575,-0.2702476,-0.38879696
0.3129641,0.42893776,0.69576645,0.29837382,0.6162428,0.21449898
-0.48802394,-0.8226184,0.15921289,-0.5705939,-0.3050631,0.15924671
0.028884346,0.12315651,0.17890538,-0.00090514706,0.24268316,-0.11778691
0.28775322,-0.15802844,0.52614874,0.48114023,0.56305254,0.23985162
0.3224888,-0.03955431,0.512252,0.11843135,-0.38447034,-0.077157475
0.6921632,0.22970948,0.7161404,0.89009905,0.9531847,-0.5864419
0.18301755,0.32235053,0.045121145,0.40036386,-0.14104445,-0.27972016
0.7057584,0.46210146,-0.12609336,0.29016346,0.55800176,0.28680238
-0.15465726,-0.45525086,0.08944982,-0.07712204,-0.27577084,-0.050915174
0.97217345,0.490714,0.7026561,0.7759804,0.65381616,-0.19280992
0.37197998,-0.41717443,-0.19776896,0.24948302,-0.30240452,-0.53489226
1.1098446,0.52064806,0.6514362,-0.20356923,0.69410616,-0.18566562
-0.15892306,0.035959225,0.12654164,0.06404115,-0.63102573,-0.32519674
-0.691753,0.083512515,0.11057896,-0.30406132,-0.26698363,-0.6979898
-0.04290279,-0.66288406,-0.42203754,-0.47334296,0.13956414,-0.056106716
-0.34068334,0.06421693,0.25044474,-0.27244473,0.2558445,0.33969897
-0.51011807,-0.06420571,-0.46954408,0.080221355,-0.25175893,0.10577647
0.3785027,0.05691346,-0.9254329,-0.097385824,-0.17933743,0.47381818
-0.5419895,-1.043539,-0.15289542,-0.8384423,-0.1538569,0.45399237
-0.18914203,-0.4894714,-0.122967325,-0.28513756,-0.15330997,-0.3450248
-0.7787524,-0.7568034,-0.5965352,-1.0152318,-0.39943162,-0.76402736
0.51268107,0.9418286,0.33894196,1.0723904,0.74556416,-0.273919
0.30504447,-0.0815122,-0.28676772,-0.19422911,-0.38337353,-0.014713817
0.20563363,-0.37978965,-0.63308966,-0.4132678,-0.82903075,0.4036761
-0.20885561,-1.1164738,0.52051646,-0.43402255,0.3814689,-0.20362112
0.2895122,-0.020829529,0.4916864,0.21775542,0.21560363,-0.16501437
0.2822478,0.60544807,0.9181137,0.76847243,0.73090553,0.16876869
0.43775442,-0.24588019,0.32009965,0.8734779,0.2974506,-0.38893655
-0.3051997,0.023711998,0.43822867,-0.5953505,0.095014006,0.3788909
0.23861866,-0.09511656,0.09304709,0.18454693,0.2290472,0.4091606
-0.5384628,-0.21117193,-0.7587487,-1.1017185,0.014794932,-1.1038063
0.36854336,-0.19272906,-0.11175599,0.31408983,0.11711121,-0.022793321
0.24215806,0.37585983,0.55675834,0.5758831,-0.02845758,0.38267225
0.29474643,0.49478465,0.20795831,0.7747404,0.65241206,0.12293656
-0.39316624,-0.21507186,0.40001848,-0.26717657,0.10627598,0.035376
-0.081137836,0.15047683,-0.05821536,-0.37985253,-0.5049678,-0.41449222
-0.39583,-0.18923222,-0.18470448,-0.21950115,-0.41977414,-0.4611888
-0.22259209,-0.3681854,0.026165416,0.007126134,-0.49360016,0.47720817
-0.9249482,-0.5326454,0.56929576,-0.62493193,-0.13874024,-0.43862963
-0.295652,-0.5846455,0.27823922,-0.5341301,-0.06891907,-0.38484502
0.6288995,0.7896859,0.9979606,1.0883144,0.9957035,0.21489182
-0.62615067,0.43984598,0.28002307,-0.043767612,0.07396716,-0.0017992642
-0.3641826,-0.2554739,-0.5578059,-0.89774877,-0.55250317,-0.52670884
-0.008235177,0.067733645,-0.055051155,0.21869437,-0.38237974,0.20723993
-0.31067413,-0.1060468,-0.59133,-0.2292693,-0.47553736,-0.071915254
0.24911703,0.08402225,0.12097171,-0.30516076,-0.1968523,-0.1402808
0.012800245,0.10500853,0.610567,0.2227494,0.054199558,-0.26710567
0.100680806,0.23049842,-0.09211231,-0.1446314,-0.23791546,-0.14721605
0.45361462,0.647728,0.8669431,0.45301998,0.5624219,0.32654664
-0.17686705,0.3189339,-0.18747777,0.17351799,0.44971135,0.24641056
0.3017669,-0.12142089,-0.017654328,-0.06431104,0.49165258,0.012646443
0.15250324,0.8050121,-0.43811175,0.40761638,-0.11967752,-0.011955284
0.43953046,-0.10865441,0.049100623,0.010075936,-0.016430799,0.7835267
0.13233925,0.33557066,0.29878664,0.6372749,0.36339822,0.36701134
0.40802732,0.624855,0.1894561,0.39187044,-0.41836217,0.18103203
-0.39343488,-0.21609986,-0.103873655,-0.37840182,0.32270733,-0.27932948
-0.2728221,-0.45368809,0.3314202,-0.5421833,-0.05403627,-0.6397518
0.20202155,0.16851945,0.036831595,0.5817962,-0.09217547,-0.072517894
0.0042942865,-0.18484196,0.18151328,0.016234161,0.13940322,0.25864172
-0.28262508,-0.25697416,-0.6518592,-0.43112156,-0.3815942,0.16394567
-0.23994523,-0.4073765,-0.23793167,-0.21891938,-0.4690529,-0.0373852
-0.072679825,-0.42094234,0.18003014,-0.37190038,0.24144922,0.2422328
-0.12966636,-0.3403019,-0.38814095,-0.53348535,-0.60855573,-0.54323494
0.53305155,0.47591448,0.5595109,0.47383162,0.69944715,0.38619953
-0.20280524,-0.47836867,0.49287406,0.06913093,0.43331388,-0.037983608
-0.1044777,-0.19120595,-0.66976345,-0.46888798,-0.26587805,-0.08513028
-0.6049565,0.58684367,0.5813573,0.18866438,0.3633783,0.025678068
0.513389,0.37517488,0.3158166,0.61952364,-0.04549506,-0.00029005742
0.9640535,0.8327548,-0.2693906,0.22590664,-0.100901894,0.009601565
-0.6662625,-0.86009324,-0.85403126,-0.82558674,0.061888248,0.1919268
-0.93333757,-1.6146212,-0.38998342,-0.96750003,-1.1091117,-0.46133837
0.5066152,-0.45070353,0.23153082,0.25464243,-0.36160073,0.4531439
-0.69852763,-1.1838243,-0.00361959,-0.8595171,-1.1412516,-1.0062623
-0.18210046,-0.3916737,-0.13037197,-0.50189644,-0.20985916,-0.5924797
0.10840455,-0.009452862,-0.16114347,0.25095555,-0.28336516,-0.076991454
0.586013,0.9297764,0.6778227,0.7641391,0.6725458,0.29745328
1.0512055,0.87383944,-0.34003633,0.4667497,-0.16620302,0.34502688
-0.390935,-0.1880957,-0.04827393,-0.284828,-0.2603398,-0.5376376
-1.3007879,-0.6690092,-0.6985391,-1.1063557,-0.5895098,-0.44927937
1.1363673,1.0447551,0.47834617,1.1178194,0.56022525,-0.017683957
-1.3395084,-1.3475169,-1.045805,-1.2132274,-0.9898657,-1.6179132
-0.23460986,-0.9092058,0.94242984,-0.58753926,-0.007523019,0.45642567
-0.6646952,0.23606089,-0.43815213,0.31637418,-0.13706867,0.19754754
0.56072366,0.38595864,0.41225043,0.6077357,0.37893382,0.35345972
0.32102898,0.85582405,1.3793631,1.157273,0.57991517,-0.34107906
-0.023276612,-0.27766186,-0.35328674,-0.15749606,-0.1505518,0.2056877
0.2568183,0.64582187,0.19271106,0.09715555,0.18122065,0.4135399
-0.3918715,-0.84733963,-0.15889587,-0.06990563,-0.78371644,-0.72066224
0.3497443,0.19571166,-0.11152712,0.03528257,-0.12678666,-0.09286505
0.40387917,0.7196094,0.45449355,0.52559173,0.03152336,0.12959749
0.06766793,-0.15226458,0.17370416,0.32611018,-1.0592757,0.036122274
-0.20423998,-0.2368895,-0.5044663,-0.32529655,-0.3133184,0.26495788
