images/0018ae58b01bdadc8e347995b69f99aa.png,images/0068d4c7529e34fd4c9da863ce01a161.png,images/006f6aa35a78965c92fffd1fbd53a058.png,images/00bbc1482301d16de3ff63238cfd0b34.png,images/00c52cb4db1c7a5811a8f070a910c038.png,images/00ca0c23961b5510be46c917be11c43e.png
0.099643484,-0.22209844,0.2387388,-0.05902197,-0.14952703,-0.28608918
0.07994957,0.15557645,0.61804897,0.005303569,0.62048477,0.1702428
0.01487738,0.07649786,0.6493759,0.02916356,-0.007858291,0.11293517
-0.4387267,0.08774427,-0.09516174,-0.25966468,-0.46938956,0.26044926
0.0050436826,0.6901093,0.121181525,0.9005899,0.40387502,-0.037853822
0.028754735,-0.21376516,-0.06753888,-0.03245173,-0.112356305,-0.078741014
0.4753836,0.16895653,0.7481487,0.14060465,0.50803006,0.63146836
0.6470358,0.7469804,0.82160074,0.7088276,0.70041573,0.7510857
-0.216769,-0.57789737,-0.3905822,-0.8773973,-0.7912157,-0.41736495
0.48527175,0.34482414,1.1707386,0.41002518,-0.10309709,-0.058853433
-0.050680764,-0.33384216,0.45531312,0.13830468,0.28648594,0.4385067
-0.2917404,0.29151464,0.18895057,0.2859389,0.47770035,0.5076935
0.59660006,-0.13522723,-0.20903438,-0.62998736,-0.61927027,-0.0862822
0.6643937,0.80994314,0.96166456,0.43274403,0.74440426,1.3983256
-0.24298772,0.21059342,0.2487093,-0.4628541,0.017018022,0.5487987
-0.57512707,-0.21298973,-0.9275378,-0.6606933,-0.5825627,-0.6850508
-0.90377784,-0.2470628,-0.88798386,-0.28269398,-0.7081343,-0.42919368
0.22297166,-0.9162836,0.34545448,-0.25554004,-1.0168948,-0.056860648
-0.29788113,-1.174206,-0.5759677,-0.10308697,-0.019130368,-0.34373015
-0.14509495,-0.27776384,0.49387845,-0.3529551,-0.2699864,-0.5134908
0.3476899,0.0040113693,-0.2050763,0.19058852,-0.32348415,-0.23368348
-0.18201841,-0.43944138,-0.41761866,-0.28585553,-0.47094953,-0.35818535
-0.053553954,0.32603705,0.0052525196,0.18913364,0.33640882,-0.14642367
0.59143734,0.1702413,1.1624818,-0.048662875,0.28883147,-0.08309884
0.34113696,0.3999515,-0.18900643,-0.14669715,-0.083627,-0.5752544
-0.7082444,-0.4975592,-0.38874733,-1.0320888,-0.8666637,-1.0175174
-0.8167169,-0.02392981,-0.7764193,0.36958426,-0.057234026,-0.078822255
0.06822372,0.39656726,-0.023107676,0.07257342,0.28826562,0.34953737
0.07646814,0.34235156,0.16961916,-0.4230389,0.020709986,-0.1267557
-0.97421545,-0.8860621,-0.28097612,-0.22130652,-0.17150694,-0.70161957
0.37859872,-0.30466226,-0.022687139,0.5472608,0.015671525,0.3395731
-0.034359284,0.27441177,0.4044233,0.3355745,0.18987727,0.057038587
0.37334493,0.16676345,-0.15330431,-0.19117118,-0.5111031,-0.18207812
-0.23016942,-0.043162562,0.09681355,-0.3037069,0.34092972,0.08275196
0.7152407,0.46763456,0.6763348,-0.10030883,-0.010070782,0.65259266
-0.60951984,-0.041791324,-0.299049,-0.24801935,0.18736446,0.19003518
-0.5402484,-0.51180875,-0.81293213,-0.59193236,-0.3982054,-0.34662718
0.67772937,0.20282276,0.47821847,-0.3315792,0.2719071,-0.05153364
-0.25480646,0.31197146,-0.16423872,0.65524274,0.45075813,0.050310496
-0.59511095,-0.9918143,-0.34456065,-0.17184867,-0.43746722,-0.94932234
-1.1238747,-0.30937156,-0.91583747,0.12144662,-0.30309138,-0.40627828
0.22142516,-0.5553448,0.01558771,0.059649557,-0.15796874,0.29356405
0.0067437897,-0.07982379,0.0011337798,0.019622311,0.019281002,-0.0062280362
0.35150674,0.28345498,-0.17421463,-0.022292249,0.43452287,-0.5829487
-0.085343316,0.62524,0.25391072,0.8444913,0.4054121,0.29299533
-0.14322108,0.21154588,-0.034279805,0.22584641,0.31275424,-0.07341534
-0.4262906,0.015571792,-0.09940757,0.536728,0.3582508,-0.0007442066
0.3502729,-0.5752456,0.517153,0.17218743,0.15504298,-0.54600084
-0.9647342,-0.08501568,-1.1412957,-0.30552477,0.006055404,-0.57442087
0.032893695,-0.7602455,-1.0040781,-0.74812335,-0.03663683,-0.9255773
0.41809517,-0.0026661742,-0.06817764,0.32524607,0.15495592,-0.1555607
0.2979731,-0.31285462,-0.9642726,1.0289837,-0.120203175,-0.363371
0.6079465,0.29662293,0.5579827,0.16320562,0.6939688,0.3650871
-0.522091,-0.0528501,-0.25484905,-0.23235537,0.15012562,-0.19520395
-0.35479736,0.050789546,0.34809104,-0.45318073,-0.3252144,0.5130097
0.09435235,0.03844535,0.07955447,-0.29095283,-0.20955034,0.039670438
-0.7774429,-0.14974181,-0.31771374,0.25310436,0.17365709,-0.22610627
-0.5462455,-0.6718316,-0.43289772,0.4073879,-0.48285496,-0.65106475
0.037144504,0.3417375,-0.047634803,0.031616982,-0.2724988,0.14239098
-0.7623502,0.104830556,0.37304577,-0.0013573228,-0.3354401,0.72989744
0.15747942,0.24089457,0.07255702,0.103379846,0.15461193,-0.03343717
-0.25390595,-0.3529858,0.13339938,-0.92349696,-0.6009513,0.30842486
1.013838,-0.39588612,0.24338,0.34482336,0.6108332,0.20104742
0.50445837,0.5676747,0.23955087,0.39817995,0.21386941,0.30860358
-0.30686873,-0.22513878,-0.35009885,-0.33278945,-0.5877482,-0.23723935
-0.51701915,0.15261158,-0.5158238,-0.11626209,0.3310494,-0.29207268
-0.6928121,0.0073078168,-0.58350396,0.09697111,0.24351464,-0.6272558
-0.067696996,-0.4669588,-0.57481784,0.0920068,-0.32088968,-0.60899323
0.43693176,0.07574964,0.13414532,0.052604325,0.32527092,0.03779474
0.15083623,0.8664124,0.79078144,0.8879618,1.1901886,1.0650648
0.013134565,-0.084682204,-0.36495617,-0.24010573,-0.0765412,-0.48047063
0.51619196,0.5249401,0.60403395,0.22826232,0.21276724,0.28455898
-0.3232449,0.43044853,0.22378239,0.006960882,-0.28249273,0.16266018
-0.19165337,-0.09598215,0.26011747,-0.10077511,0.1386804,0.44911042
0.24164182,-0.71379834,-0.22598845,-0.28429708,-0.24372204,-0.6960238
0.66077054,-0.8141204,-0.33950585,-0.39672035,-0.12443354,-1.0570567
0.21094762,0.4198598,0.50561965,-0.009372645,0.30650082,0.012497394
-0.40511352,-0.6336894,-0.26818177,0.056322187,0.1992868,-0.32041728
-0.21288463,-0.38600007,0.13501662,0.25730217,0.7166807,0.14029758
-0.2817456,0.6933862,0.035515174,0.20186223,0.3916396,0.45227453
-0.2365041,-0.7084635,-0.45704046,-0.18098556,0.106947914,0.29619846
-0.1172066,1.3229247,0.41269398,-0.035631333,0.6099743,0.9126448
-0.17393397,0.9986291,0.9284516,0.74675417,0.5990191,0.5641443
0.39229232,0.17754206,0.12715727,-0.27831382,-0.07244847,0.12096634
0.4954947,-0.09110178,1.1552352,0.73468375,0.54795295,0.6562169
0.5310931,0.697797,0.087902196,-0.13969304,0.04066833,0.3730851
-0.27827507,-0.08678903,-0.09732992,0.2541716,0.19460976,0.30770233
0.86444736,0.44197604,0.3646577,0.17640676,0.48170936,0.39623302
-0.2132475,-0.36210093,-0.68994796,-0.13580708,-0.41999805,-0.36938196
0.4290441,0.11618589,0.30520755,0.26619205,0.21936975,0.051088396
0.16628449,-0.078311235,0.050788414,-0.03183488,-0.106959455,0.15075368
-0.8249118,-0.5337477,-0.21088082,-0.36792642,-0.25171274,-0.23020191
-0.41272292,0.15828745,-0.5005205,0.15460172,-0.20586835,-0.14753684
0.25608155,0.28684267,0.017404404,0.1608102,0.23657921,0.51927584
-0.28042594,0.41136837,0.0790905,0.1829306,0.22287138,-0.1351474
-0.32635164,-0.2983234,-0.27915603,0.42780036,0.13440548,0.4181214
0.49927402,0.31423753,0.4737914,0.54159635,0.139307,0.5376436
0.5013822,0.70284903,0.24230085,0.2814353,0.5422512,0.28148946
-0.08558756,0.9469884,-0.34101355,-0.15611854,0.2623916,0.85424185
0.23401278,-0.043157298,-0.08216357,0.16148742,-0.008996109,-0.14597228
0.16889496,0.41885802,0.11757984,0.27686414,0.08079122,0.27623877
0.18992707,1.423122,0.8471557,1.2211397,0.58970374,1.0354648
-0.016924594,0.29383957,-0.245558,0.3023572,-0.2062271,0.23442174
-0.15435486,0.24263503,0.092852265,0.2368786,-0.17275356,0.39857402
0.046035416,0.22793321,0.008853957,0.028360015,0.06360449,0.010339145
0.23978543,-0.3965089,-0.35750392,-0.19321802,-0.5359647,0.08753595
0.5340896,0.14484927,0.7964684,0.22036064,0.32730576,0.15224358
0.2926927,0.749957,-0.23897134,0.95143324,0.28914285,0.37652534
0.044337623,-0.16481864,0.2273495,-0.35882273,-0.242569,0.08280323
0.10668315,-0.3371473,0.075904235,-0.50839126,-0.026441686,-0.15696278
0.2853469,-0.9920204,0.012193951,-0.3917523,-0.93749076,-1.1194122
0.7025651,-0.5508952,-0.4798463,-0.39862067,0.030648625,-0.823358
-0.11741282,-0.051508725,0.06289312,-0.13246955,0.21785814,-0.54179764
0.009123532,0.16468303,0.19876242,0.16458745,0.022871379,0.4478892
0.009940089,-1.200387,-0.29480627,-1.1848172,-1.0880979,-1.5293344
-0.2665061,0.3102231,0.20566845,-0.08121628,0.09048407,0.4534627
-0.11302117,0.39261514,0.4549111,-0.027010826,-0.12801553,0.45627442
-0.6008301,-0.34767118,-0.064751826,0.33281946,-0.22434847,0.16675712
-0.21190935,-0.21167146,0.030786538,-0.32322183,-0.3440727,-0.14176711
-0.083316825,0.39442146,0.07285587,0.28993255,-0.05351231,-0.09636422
0.73440707,0.621082,0.43995315,0.40174162,0.63207966,0.88602483
-1.2340692,-0.6869549,-0.48281127,-0.73515975,-0.90753627,0.0125414515
0.19526349,-0.024156533,0.01344317,0.07725093,0.26462692,0.086321086
0.22544913,0.25012907,0.4107086,0.13309856,-0.07260609,0.20173188
0.24728905,0.9292513,0.4952266,-0.17529793,-0.009207941,0.97045875
-0.18054818,-0.64239335,-0.1876893,0.13716774,-0.23166291,-0.8147676
0.40518868,-0.37784988,-0.31705382,-0.5365516,-0.02267603,-0.4457615
-0.04239786,-0.26176676,-0.010798236,-0.19561593,-0.097384855,0.024586303
-0.19652618,-0.4614217,0.07055734,0.088173434,-0.51790506,-0.30331248
0.1776782,0.48799795,0.61441004,0.5228223,0.04191806,0.33397552
0.036813173,0.8199839,0.14795566,0.4639379,0.6330808,0.12642865
0.12364111,0.6641682,0.3635682,0.7242804,0.2882584,-0.28927937
0.18215506,-0.23369606,0.5830761,-0.14198896,-0.09408205,0.013197364
0.3113403,-0.33413318,-0.52867365,0.019696029,-1.0907705,-0.05405354
-0.48424864,0.117010556,-0.588172,0.038633946,-0.114463896,-0.43837404
-0.09021925,0.27128774,0.3619618,0.23470923,0.49452376,0.063583024
-0.19216497,-0.05682826,-0.36378363,0.070207864,0.41809085,0.17309761
-0.6800984,0.299713,0.51119184,-0.15086223,-0.055677682,0.52423245
-1.3458775,0.1533114,-0.122139096,0.074687235,0.4509481,-0.032319386
0.19487387,-0.010740397,0.50978935,0.15009134,0.47204912,0.40003976
0.4482191,0.21813302,0.05161696,0.15460022,0.22699882,0.51493555
-0.44495475,0.16232787,0.48034894,0.25035396,-0.2779742,0.2434016
-0.58718437,0.13641454,1.0691371,0.24115163,0.20639038,0.25354388
-0.090692095,-0.0034190912,0.7159112,0.2626868,0.55821794,0.81426924
-0.29770002,0.024294699,-0.5152293,0.020567095,-0.046102688,-0.1605611
-0.34251776,0.72240865,-0.15695351,0.41753003,0.23161805,0.37011397
-0.2977935,-0.26012495,0.059579346,-0.46564725,-0.21020971,-0.42994615
-0.39696142,0.19209598,0.16422722,0.7720457,-0.17941901,-0.48318982
0.34350848,-0.32914537,0.18646094,-0.07447331,-0.17006108,-0.3928944
0.00014254982,0.116372004,-0.09757599,0.17448725,-0.017563455,-0.066373736
0.8777546,0.9266656,0.6790692,0.41918325,0.9312896,0.9848281
0.4346355,0.26073843,-0.18408059,0.57687587,0.37255797,-0.016268479
-0.62127805,-0.11112691,-0.8582287,-0.13712598,-0.034626346,0.23592585
-0.3608257,-0.5466548,-0.97606885,-0.67065835,-0.65970653,-0.831842
-0.010794759,-0.05458313,0.84934753,0.23830862,0.3056625,0.17085548
0.20717016,0.4035231,0.14339058,0.4146373,0.4857925,-0.15981632
0.007452865,0.38370597,-0.056769937,-0.047531076,0.14515945,0.15422036
0.018317476,0.29926383,-0.029144088,0.3323136,0.4047332,0.23828852
-0.37395337,-0.31718704,-0.31211722,0.14806212,-0.3015496,-0.4022182
-0.43298423,0.49062476,0.44894108,-0.1610038,-0.10070057,0.44117728
0.0035881049,0.22552904,-0.21063207,0.39345822,0.18490759,0.20890598
-0.03900768,-0.34662393,-0.049583104,0.040629365,0.23932037,0.3623196
-0.66799754,-0.72897017,-0.8188552,-0.41812277,-0.51324964,-0.65334105
-0.025822354,0.38594872,0.07510195,0.24769594,0.389727,0.3402569
0.15493427,-0.1817966,-0.21460588,-0.3502625,-0.119183846,0.6661752
-0.28026667,-0.08291338,-0.2755956,0.03380125,-0.8141483,-0.34362194
-0.6775305,-0.42000934,-0.12234668,0.18250473,-0.14432962,-0.64859545
0.65212387,-0.34295958,0.2929264,-0.14949685,-0.06357557,-0.6623659
-0.21405399,-0.28695393,-0.6173666,-0.11622662,-0.49207547,-0.1896422
-0.25269613,-0.4285755,-0.28559458,-0.25787657,-0.40665096,-0.43910125
-0.32209015,0.086136,0.9843836,0.09512174,0.08294605,-0.1881963
0.47856027,0.4212825,0.78803074,0.32923093,0.81795913,0.60647017
0.5511864,0.37050813,0.6820812,-0.0023417987,0.41966155,0.44265404
-0.04282219,-0.19086435,-0.07353013,0.32235754,-0.22384098,-0.766216
0.064876355,0.51054,0.600911,-0.0953611,0.07553008,0.75776297
0.48122433,0.19115596,-0.057982005,-0.3558403,0.26125336,-0.20381272
-0.060067143,-0.28326246,-0.036650877,-0.26203057,-0.15976168,0.23458256
0.4458914,0.20731889,0.013006921,0.42193237,0.39307922,0.17161618
0.35776335,0.25411847,0.06489111,0.19641037,0.0181507,-0.27201462
0.13762777,-0.3594894,0.6728466,-0.1577494,-0.13055667,-0.17628358
0.24823608,0.1653655,0.35176444,0.24447155,-0.16410205,0.1629452
-1.0114882,-0.47629458,-0.6309646,-0.07804297,0.043938782,-0.47814268
-0.52349603,0.53864986,0.16956569,0.43060893,0.39859945,0.65474415
0.20030692,-0.44476956,-0.5345172,-0.11742951,0.046786707,-0.6540494
-0.14313807,0.072026126,-0.009004539,0.05263474,0.22011322,0.029179838
0.29707044,0.14470392,0.46176863,0.09140322,0.2875119,0.01310041
-0.4175034,-0.582766,-0.76826614,-0.79307073,-1.0002106,-1.133503
-0.3542143,0.675532,-0.2041183,0.46585333,0.17345,0.27381504
0.06232023,0.23829854,0.9683788,-0.05272856,-0.81702423,-0.5360268
0.33982897,0.44383556,0.27961218,-0.07031019,0.33810553,0.43557268
0.036177836,0.098505564,0.2047239,-0.13757272,-0.23691691,0.20998292
0.77485144,0.45786527,0.5516566,-0.09744181,-0.19407886,0.5932976
0.14794526,0.27435938,0.19586565,0.7658378,0.3768993,0.29937917
-0.20433675,-0.47898364,-1.1641401,-0.35715538,-0.5295571,-0.8161484
0.78833413,-0.1472288,0.08042453,-0.45994654,-0.12778643,-0.6401783
-0.14098409,0.39953908,0.10845859,-0.30258343,-0.53529674,-0.09317374
-0.3296264,0.19133966,-0.025227522,-0.15030788,0.29936668,0.3110138
0.006801728,-0.41314533,0.33790278,0.27851096,-0.7759651,-0.2455212
-0.08026411,-0.5079212,-0.100505106,-0.71939707,-0.33119202,-0.99164164
-0.08772407,-0.0047972878,-0.32163092,-0.72386783,-0.630554,-0.1560503
0.12892266,-0.09351631,0.13588916,-0.103947766,-0.15060039,-0.05076045
-0.15591954,-0.14935295,-0.70394576,0.19504933,-0.18285266,-0.64049053
0.1786929,0.13829245,0.53202665,0.7589879,0.61338913,0.2980561
-0.23369516,-0.31689346,-0.012292104,0.31418252,0.5808853,-0.7281402
-0.07929367,-0.10075265,0.21678485,-0.3446201,-0.3673436,-0.14885135
0.4154363,-0.41933018,-0.094271034,-0.5218158,-0.10820734,-0.2734314
0.29520568,-0.8373515,0.1735263,-0.7822397,-0.79585284,-0.62375724
0.14563677,0.120918974,-0.078300916,-0.3689146,0.2067205,0.27759045
-0.093814515,-0.5004216,-0.5209694,-0.8211966,-0.95754075,-0.8304973
0.17306267,0.15613411,0.42610154,0.00060498196,0.5229739,0.49817005
-0.03665089,-1.0414608,-1.0216942,-0.08259079,-0.3698644,-1.2379218
-0.009157313,-0.48891357,0.82531345,0.13407126,0.23945397,0.4978516
-0.05493607,0.028565453,0.030077508,0.43502647,-0.13763113,-0.20974895
0.36438572,-0.29846293,-0.1130335,-0.17823187,0.06141205,0.06960646
0.64374816,-0.7542003,-0.29413158,0.17361315,-0.22509238,-0.4315912
0.54487085,-0.19298801,-0.09220618,-0.339299,-0.3910375,0.27048725
-0.23043703,-0.41298226,-0.35901058,-0.70194995,-0.7844398,-0.3667105
-0.032253407,-0.28264898,0.31904367,0.17554659,-0.16098695,-0.330563
0.37499732,0.45583665,0.36001995,0.2513124,0.079018764,0.31835592
0.023934359,0.37257934,-0.042384095,0.23390616,0.14662135,0.7765421
-0.22054379,0.3229463,0.017814813,0.27915567,0.04569226,0.68716
-0.42049107,0.5696158,-0.4698373,-0.21482733,0.35281432,-0.20855376
-0.17928877,0.013758677,-0.3459316,0.474527,-0.15768962,-0.44729763
-0.1774511,-0.60451615,-0.12274625,-0.68151355,-0.33598718,-0.07981905
-0.29182285,0.29950738,0.22394072,-0.18814734,-0.38102764,0.4276422
0.48883492,0.6283529,0.7515445,0.07636479,-0.130742,0.9759592
0.5494667,-0.085549556,-0.08004956,0.09630013,0.06265351,-0.046221327
-0.43424955,-0.18967801,-0.16993392,-0.13336504,0.078061715,-0.3104755
0.19414572,0.19322714,0.23683204,0.20141575,0.16269647,0.8218633
0.11490556,0.5998443,0.6938159,-0.26690745,-0.26796022,0.2812545
-0.2852071,0.6364252,0.30463162,0.21182114,0.37046182,0.35125577
-0.8842719,0.6760172,0.42910892,0.33455914,0.57182586,0.57547724
-0.13533871,-0.2314531,-0.38566014,-0.062246114,0.016258186,-0.5294302
-0.787345,0.59767157,-0.15291919,0.30479953,0.3057692,0.5260083
0.5000354,-0.45136082,-0.087560266,0.1493222,-0.06185966,0.108906075
0.2339926,-0.0008294876,-0.17610377,-0.036037058,0.20714262,0.22431721
0.16731277,0.28131017,0.6249758,0.41425043,0.4310376,0.7670304
-0.69790035,0.15143497,-1.1587243,-0.50766456,-0.89172584,-0.3036918
-1.2598487,-0.36894897,-0.5451099,-0.2754301,-0.13531475,-0.38701266
0.56036544,-0.4701644,-0.026215224,-0.07194728,-0.3221865,0.08668842
0.28857702,0.33244494,0.19464113,0.45887944,0.49022165,0.04033311
0.5055599,0.24453233,-0.47948188,0.1600604,-0.106948204,-0.35549918
-0.26227212,0.42649367,0.26196533,0.18717372,0.5514949,0.33319268
-0.6709337,1.017788,0.24496487,0.5095946,0.24053,0.13994192
0.8385292,0.572773,0.65168786,0.44265267,0.3990562,-0.08794325
-0.1414358,1.0421817,0.35992008,0.33305246,0.5730432,0.26971626
0.16800064,0.10003934,-0.43266514,-0.44634673,0.37099323,-0.42987475
0.053607713,-1.0620736,-0.01928269,-0.27167317,-0.35626987,-0.60185003
0.29703602,0.14427957,0.2697948,0.5220642,0.2949142,0.6037254
-0.13311955,0.034690086,0.17220815,0.47186324,0.43695495,-0.071629405
-1.0343891,-0.18382384,-0.3939752,-0.18619183,-0.12622863,-0.28908464
-0.10546924,1.021904,0.27922034,0.41440794,0.53604144,0.82132363
0.04676957,-0.08669333,0.21538292,-0.028297734,-0.27700326,0.037230503
-0.099912845,0.69979125,0.042818427,0.67750305,0.2758762,0.76355135
0.31333572,-0.16940962,-0.17354749,-0.7912217,-0.22616993,-0.5650528
0.40952182,0.34300226,0.118808575,0.21943963,0.051756226,0.84528863
-0.23714396,0.30462143,0.5222897,0.36933395,-0.086104184,0.38216925
0.19976158,0.026553428,-0.060909294,0.0662334,-0.046706807,0.13839154
0.24161828,0.149319,0.14889438,0.026486553,-0.024542036,0.56002194
-0.08843161,-0.18116987,0.03597249,0.15690452,-0.15640746,0.810694
0.02155912,0.48780316,0.33296546,0.63408107,0.66500664,0.16763392
-0.19268793,0.087407075,0.6865325,0.45942473,0.09478544,0.4448643
-0.68565166,0.21461692,-0.29578596,0.6699228,0.480667,0.23664583
-0.15651867,-0.64478666,-0.7319685,-0.5263533,-0.35183483,-1.0362561
0.9646414,-0.5633998,-0.05864024,-0.083798826,-0.28984907,0.11931477
-0.064731345,-0.16661143,0.0089743715,-0.21561235,-0.29459333,-0.06446625
0.13192816,0.16145416,0.0069302847,0.34387013,0.044931147,0.46615863
-0.18044657,-0.9157474,-0.54045516,-0.18242411,-0.42609823,-0.6393424
0.83882666,0.44398925,0.40905306,-0.009084202,-0.2837664,-0.39210635
-0.061205897,-0.25458694,0.024395578,-0.18229882,-0.056933027,0.09269559
-0.28840944,-0.24464175,-0.15357663,-0.01766794,-0.1953187,0.3346865
0.22463784,0.52074605,0.57456565,0.14285277,0.21133624,0.38526964
0.30666822,-0.13575624,0.072672635,-0.14132826,0.7516445,0.5203494
-0.76149964,0.7666126,0.93244064,0.20181476,0.15724114,1.0716294
0.22534235,-0.023939675,0.2262792,-0.33955568,-0.2429796,-0.07854063
-0.17457618,0.4699437,0.64294136,0.46359774,0.40511504,0.6183685
-0.9711804,-0.77533543,0.040490687,-0.38086328,-0.42361137,0.22941165
0.03384667,0.08965117,0.31752777,0.48973984,0.49672282,0.010742613
-0.42259708,-0.1891446,0.12084796,-0.4473934,-0.34974816,0.3969729
0.72099406,0.051361315,0.4537764,-0.89578885,-0.57575125,-0.10213334
-0.3588353,-0.35554412,0.43380457,-0.15686093,-0.18281265,0.18789968
-0.25513354,0.06101672,0.24876392,0.28974035,-0.16563384,-0.309651
-0.33669004,-0.20345156,-0.5833147,-0.20050116,-0.0069018123,-0.28616947
0.055979125,-0.084216975,-0.49831402,0.2229632,0.18113981,-0.26354715
0.23176855,-0.9018838,-0.19942714,-0.43311372,-0.2898866,-0.7780475
-0.39672792,-0.37880793,-0.3662531,-0.30369306,-0.2913016,-0.2569646
-0.4638302,-0.2938774,-0.7808817,-0.8187955,-0.9297488,-0.5440846
0.77322036,0.2803362,0.5785335,0.089584865,0.300954,0.2886601
0.2400596,-0.035489697,-0.20360269,0.1355818,-0.5671648,-0.20868431
0.36007854,0.17019245,-0.3563755,0.048833515,0.056789093,-0.61251444
0.0016316207,-0.020112425,0.060835026,-0.6948276,-0.58374524,0.026425613
-0.050837323,0.2283848,0.36205336,0.25459966,0.45584065,-0.22015321
0.052450962,0.50708365,0.68968505,0.4183607,0.5060678,0.25890025
-0.39240682,-0.15492278,0.4642832,-0.17941178,0.06961793,0.0776467
0.11058627,-0.23053478,0.19506364,-0.7254609,-0.00942292,-0.11070138
0.9438299,-0.64062345,0.19131663,0.13201919,0.5353916,0.23609528
-0.26955885,-0.5202934,-0.2737247,-0.8950456,-0.6049234,-0.6477806
0.064295135,0.25190985,0.09321239,0.4165588,0.07753805,-0.0061148256
0.21885519,0.86440676,-0.19885394,0.14693655,0.3370345,0.0018006957
0.8003371,-0.037154038,0.5521751,0.49190417,-0.34715796,0.5085765
-0.021106523,0.28794798,-0.8893863,0.7080606,-0.2754288,-0.34701943
-0.4320598,-0.3519606,-0.49754766,-0.29850665,-0.2166739,-0.3108867
-0.18298747,-0.63461995,-0.32868978,-0.42483845,-0.4260179,-0.38567016
-0.14796765,-0.0753255,-0.28667688,0.45836958,0.071580246,-0.7502039
0.07491308,-0.26698288,0.23938616,-0.07449413,0.046828557,-0.4065551
-0.25992256,0.4125462,0.17303458,-0.3577437,-0.30710718,-0.3674389
0.22820495,0.87448084,0.43776587,0.54152983,0.20915708,0.5596228
0.33768877,-0.08549557,-0.087796524,-0.21102066,0.112332016,0.32565892
-0.3688202,-0.07391993,-0.062261958,0.29140463,-0.07496967,-0.45399132
0.20929633,0.076281354,-0.033138238,0.2388591,0.123263575,0.06955913
-0.3232232,0.20710647,-0.48325574,-0.58944,-0.10286141,-0.6012734
0.09180516,-0.39212462,0.48472586,0.15831509,-0.0004038039,-0.549804
0.22415018,0.20930234,0.46705884,0.18639684,0.010991373,0.5537867
-0.0492619,-0.23265512,-0.119484186,-0.23639399,-0.20767128,-0.38375106
0.47006547,0.7036458,0.9248406,0.85802895,0.60058755,0.5453719
0.11764501,0.5084418,0.1656527,0.1052919,0.9022257,0.41565588
0.49962106,0.2966894,0.8190638,0.24127325,-0.103364326,0.34241107
-0.22031881,-0.0012624202,0.17499098,0.6083619,0.3585138,0.09646366
0.7336567,-0.5396939,-0.24619013,-0.27398607,0.11161681,0.10114262
0.48131034,0.240958,0.46947306,-0.04422449,0.40161198,0.51035476
0.048764754,-0.033530835,-0.7889504,-0.07118287,-0.15536174,0.31859913
0.17136015,0.16224995,-0.13167632,0.19129278,-0.1717629,-0.17420606
-0.49778685,0.039784204,-0.454349,-0.19356756,-0.5102108,-0.34530658
0.09179513,0.46089718,-0.123503014,0.14799304,-0.3083446,0.20792562
0.4182981,0.23366034,0.13584991,0.43694213,0.36645755,0.19263497
-0.5611247,-0.86527544,-0.26215392,-0.012684021,-0.2725643,-0.4660599
0.39525813,-0.10270135,0.022515297,-0.23633236,-0.033608746,0.011208127
0.36371958,0.0038256291,0.28896883,-0.15950473,-0.26657024,0.058921725
-0.09849123,-0.64934164,-0.111432396,-0.7032131,-0.513589,-0.39147717
0.46603116,0.62574184,0.3847316,0.35250723,0.43115786,0.61541635
0.4471677,0.13613823,0.4430597,0.30760357,0.11062174,0.16061644
-0.7330292,-0.23261258,-0.3507876,0.18995136,0.19159101,-0.6300603
-0.1026554,0.11654671,0.75122976,-0.0070686582,0.3670316,0.39138192
0.48552096,0.66928947,0.68203574,0.22979288,0.47952524,0.5698573
0.34754655,0.7788995,0.08826256,0.61930007,0.46591735,0.7635856
0.10853453,-0.891835,-0.6542566,-0.48401806,-0.31894404,-0.52086866
-0.29546502,-0.9095137,-0.64625305,-0.37092468,-0.67037964,-1.8503027
-0.24833505,0.13301279,-0.36261967,0.41298553,-0.13356753,0.097641945
-0.1949451,-0.6837535,-0.09183895,-0.6894066,-0.7317092,-0.72590756
-0.37195382,-0.75011694,0.16754596,-0.28934586,-0.45331424,0.571807
-0.522828,-0.10408142,-0.2761476,0.39189264,0.1349688,0.021241205
0.65756017,0.8662111,0.42901513,0.77897376,0.53733706,0.9194715
-0.014869485,1.1092917,0.046569377,0.5834184,0.9901229,0.35233414
-0.18284078,0.1833236,0.16761313,-0.16570543,-0.19570777,0.07670931
-0.208191,-0.66737896,-0.6243831,-0.7314432,-0.8482637,-0.6439677
0.13962977,1.0688249,0.43392622,0.49614975,0.9108015,0.9508251
-0.32551366,-1.8612442,-1.0096658,-2.034019,-1.3541905,-1.0452794
0.69970065,0.06200272,0.53151864,0.18701969,-0.37376967,-0.39366025
0.7952571,-0.17006397,0.45385894,-0.42237863,-0.27899283,0.8484782
0.542119,0.44550484,0.42732808,0.36469173,0.27463987,0.59452057
0.086204045,0.8416834,0.9176368,0.10469567,0.35524184,0.50109845
-0.4837656,-0.10402549,-0.4234564,-0.11771037,-0.22255217,-0.4258971
0.29742792,0.46720168,0.08341107,0.83167803,0.4222598,-0.10241433
-0.77150685,-1.1049663,-0.28217357,-0.054331858,-0.2277224,-1.0178533
-0.005738612,0.35649624,0.31765115,0.34367245,0.2810235,0.3513236
0.31585687,0.38017446,0.44463617,0.018207751,0.4288291,0.49828067
-0.64483184,-0.4535841,-0.6705042,-0.44873512,-0.28735104,-0.7706256
